,text,label
1569,sate nya enak . harga juga kejangkau . tidak menyesal makan di sini . hanya tempat nya saja yang kurang enakeun karena berisik secara dekat terminal angkot bandung,positive
1570,"enak banget mie yang satu ini , mi rica nya bisa pilih level an nya pedas banget atau enga , menurut saya sih yang tidak terlalu doyan pedas , yang tidak pedas pun pedas banget __laugh__ , tapi buat yang doyan pedas ya biasa saja kali ya mie ini non halal ya , tempat nya kecil jadi sabar antre saja apalagi kalau weekend",positive
1571,"yuk bantu perjuangan kawan-kawan civil society pelayanan pelanggan yang sedang menggugat jr pt 20 % di mk , bantu tt petisi ini untuk demokrasi yang lebih baik .",positive
1572,"resto zaman dahulu yang masih eksis . terkenal kepiting nya . kailan cah sapi , sapo tahu , dan puyunghai nya lumayan enak .",positive
1573,melihat dari depan tempat nya lucu . pas kita masuk hanya 3 meja yang terisi . menu nya lumayan beragam . harga standar . pelayanan lumayan . buat foto-foto enak . cocok kalau buat kumpul atau arisan .,positive
1574,di sini krecek dan opor ayam nya enak . kalau nangka nya terlalu manis . tempat nya bersih dan luas . pelayanan lumayan baik,positive
1575,"saya dan keluarga baru pertama kali ini ketempat ini , ternyata resto ini kuno . kata nya sih resto ini sudah lama berdiri nya . masakan nya sih masakan jawa tengah seperti gudeg jogya . dan masih ada yang lainnya . saya dan keluarga hanya memesan nasi krecek saja . harga tidak terlalu mahal . semuanya enak .",positive
1576,rendang itu masuk daftar makanan terenak di dunia . mantap .,positive
1577,"bulan lalu saya merayakan 1 tahun pacaran saya di the peak . kami makan malam di sana . waktu itu saya pesan chicken cordon blue . widihh . mantap itu makanan . enak banget . pas banget untuk menu makan malam dengan pasangan . harga nya juga tidak terlalu mahal . chicken cordon blus dengan harga segitu adalah layak . tidak cuma lidah kami saja yang dimanjakan , mata kami juga .",positive
1578,"makanan seperti biasa enak relatif sih tergantung menu , suasana sangat nyaman , cuma satu hal yang saya rasa agak ganjil dalam daftar menu tercantum es jeruk cuma tidak ada harga nya saya fikir harga pada umum nya es jeruk di kisaran 7000 - 12000 tahu nya di bill dan setelah di cek setelah bayar harga nya 25 ribu , tidak masalah sih asal tercantum di daftar menu .",positive
1579,"mi rica yang terletak tak jauh dari jalan braga ini masih saja diminati hingga sekarang . walaupun tempat nya kecil dan lokasi nya tersembunyi tapi selalu dipenuhi orang terutama jam-jam makan . mie nya enak dan lembut , dengan pilihan toping yang mantap . walaupun ramai tapi pelayanan di sini cenderung cepat tidak sampai menunggu lama . harga juga masih masuk akal dengan porsi yang disajikan sesuai .",positive
1580,hahaha suka banget nonton kartun indonesia keluarga pak tomat,positive
1581,"tempat nya enak , nyaman bikin betah , cocok untuk bersantai di sore hari sambil menikmati hidangan jepang yang lumayan enak dengan harga terjangkau . hot plate sushi nya enak , terutama yang naruto . okonomiyaki nya juga enak .",positive
1582,"tempat nya romantis , apalagi kalau datang nya malam hari . lokasi nya agak ke dalem sih jadi mungkin agak susah ditemukan . makanan nya enak .",positive
1583,instagram sangat bagus dan memiliki fitur yang lengkap,positive
1584,"banyak ragam masakan sunda yang menggugah selera makan , nasi liwet dan sambel nya yang enak : penyajian nya pun sangat tradisional menggunakan piring dan gelas kaleng .",positive
1585,"capan terima kasih masyarakat pengguna jalan tol suramadu kepada presiden jokowi , mereka senang terbantu dengan digratiska nya biaya tol suramadu .",positive
1586,"saat makan malam akan lebih terkesan dengan suasana natural yang di tawarkan nya , selain makanan yang kami pesan enak juga pelayanan sangat ramah dan begitu terasa excotis , keluarga sangat puas , jarak tempuh tidak terlalu jauh dari kota . kami pasti kembali",positive
1587,"reunion house ini direkomendasikan banget buat makan siang di bandung . tempat nya nyaman , asyik buat santai mengobrol bareng siapa saja . menu nya juga oke banget .",positive
1588,"resto ini suasana nya nyaman dengan layanan yang baik . penataan ruangan nya cukup serasi . menawarkan berbagai menu pizza dan pasta seperti super supreme , cheeseburger , deluxe cheese , tuna melt , american favourite , beef spaghetti , beef lasagna dan lainnya . super supreme rasanya sangat enak dan nikmat . beef spaghetti rasanya enak dan mantap . deluxe cheese sangat nikmat dengan rasa keju nya sangat terasa .",positive
1589,"sekarang , jatuh cinta banget sama produk oriflame yang ternyata natural based . berasa banget perbedaan kualitas nya dari produk-produk yang sebelumnya saya pakai",positive
1590,"menurut saya lumayan tempat nya , banyak pilihan makanan dan dekat dengan swalayan juga jadi setelah belanja bisa langsung makan",positive
1591,kedai ini menyajikan masakan malay model gerai gerai kopi di singapura . favorit saya adalah prawn noodle nya .,positive
1592,"sambil menunggu pesanan martabak andir yang harus menunggu 2 jam , saya ke sini untuk sekadar nongkrong . varian makanan nya benar-benar banyak . harga nya masih relatif murah , sekitar 15 ribu an untuk per porsi nya . harus dicoba serabi nya , enak dan adonan nya lembut .",positive
1593,"kenken bigul kitchen ini merupakan resto yang menjual makanan non halal pertama yang saya coba di kota kembang . resto ini buka pada pukul 11 siang , namun ketika saya datang pukul 10.30 antrean nya sudah mengular . anda harus siap-siap untuk masuk daftar daftar tunggu apabila datang pada waktu-waktu primetime . saya mencoba babi panggang babi goreng serta ribu nya dan rasanya mantap .",positive
1594,"konsep rumah makan yang unik . bukan hanya tempat nya yang bagus , menu masakan dan rasa masakan nya juga ciamik . beragam menu rumahan tersedia di sini . minuman nya juga enak enak . untuk kongkow juga asyik , dengan beragam cemilan dan kue . tempat nya luas dan bersih , layanan nya juga ramah , walau persiapan beberapa masakan agak lama . pokok nya one stop culinery .",positive
1595,"resto yang berada di dago , sampai sana meja yang kami pesan tepat berada di lantai bawah dengan pemandangan kerlap kerlip cahaya lampu . untuk makanan prasmanan di resto ini cukup biasa tidak seenak untuk pesanan ala carte .",positive
1596,"pada awal keberadaan nya kafe ini cukup berkelas karena tampilan nya cukup menarik baik desain atau interior nya dibandingkan retoran / kafe di sekitar lokasi jalan riau . namun , seiring waktu semakin banyak kafe di sekitar lokasi fabrik . terletak persis di depan penagdilan negeri bandung , di lokasi kafe ini juga ada distro dengan koleksi fashion unik . restoran / kafe ini masih cukup nyaman dan asyik untuk tempat berkumpul .",positive
1597,"tempat ini terletak di kawasan perumahan , namun sangat dekat dengan jalan utama , yaitu gatot subroto . letak restoran ini juga tidak jauh dari kawasan terpadu trans studio mal . terdapat beberapa perkantoran sehingga saat makan siang , terdapat banyak karyawan yang berkunjung . makanan di sini enak-enak dan hemat di kantong . sistem prasmanan yang dapat disesuaikan dengan porsi dan anggaran masing-masing . yang paling khas adalah . lanjutan",positive
1598,"selalu memilih mi yamien asin komplet , rasanya gurih dengan kuah yang segar panas , cocok disantap siang maupun malam .",positive
1599,"selain rasanya mengesankan , harga nya pun relatif terjangkau . menu nya ada makanan barat dan indonesia , yang paling saya suka pizza nya . harus harus harus dikunjungi kalau ke bandung !",positive
1600,"saya dan istri saya pagi hari liwat di puri bambu . ternyata ada makan pagi di alamat tersebut . juakan di luar gedung . di tempat parkir nya . tersedia macam-macam makanan , sedia bubur ayam dan nasi rames . kita bisa pilih beberapa macam sayur nya . harga cukup murah .",positive
1601,"kafe nya asik , pemandangan nya bagus , makanan nya terasa enak , harga nya cukup masuk akal , untuk anda yang sudah bosan dengan makanan yang itu-itu saja di bandung bisa mampir ke sini , karena mereka menawarkan sebuah nilai yang patut anda coba .",positive
1602,ada beberapa menu andalan seperti ayam betutu dan bebek goreng . dari segi rasa makanan nya cukup enak tapi kurang spesial . tersedia menu tradisional sampai pilihan menu makanan barat seperti pasta . yang paling saya suka dari tempat ini adalah pemandangan nya yang membuat betah bersantai menikmati pemandangan sekitar .,positive
1603,aku senang terbang dengan batik air,positive
1604,"tempat wisata yang lagi happening . tempat nya memang bagus pemandangan nya , tanah taman yang lapang dengan banyak meja dan kursi untuk yang mau makan di area terbuka . tapi kurang nyaman kalau mau menyantap makanan di area terbuka karena angin nya sering bertiup kencang . jadi kami makan di kafe nya kemudian baru deh foto-foto . makanan nya sendiri cenderung biasa .",positive
1605,"saya makan di batagor siomay kingsley di bandung pada senin , 01 jun 2015 . tidak hanya menjual batagor dan siomay , namun juga tahu yun yi , kue cubit , ronde jahe , maupun aneka macam minuman teh hijau . juga ada roti panggang maupun bakmie . saya pesan batagor goreng dan roti panggang . rasanya enak , dan pengunjung nya juga ramai .",positive
1606,"banyak menyediakan makanan ringan yang enak enak dan harga murah . restoran nya juga asik , menu nya tradisional dan enak",positive
1607,aku merasa sangat puas telah belanja di tokopedia . pelayanan oke . harga sesuai dengan kualitas barang . barang yang diterima sesuai dengan tampilan .,positive
1608,ke sini malam hari sama teman-teman bagus banget pemandangan - nya . romantis banget kalau makan nya di balkon luar . top deh .,positive
1609,"tempat nya ramai sekali , makanan bervariasi . desain dan lingkungan nyaman . udara sejuk , banyak tempat bermain anak .",positive
1610,"sejak masuk pintu sudah tercium aroma kopi nya , suasana nya santai seperti di kebun , menu nya menarik menarik , kopi nya kerasa banget . direkomendasikan kedai kopi",positive
1611,"gaya makan suasana desa . makanan enak , tapi harga nya tidak murah murah amat dibandingkan dengan resto lain yang ada di bandung",positive
1612,tempat nya nyaman dan aman,positive
1613,"restoran ini sangat rekomendasi . selain rasanya yang lezat , variasi makanan nya juga banyak sekali . waktu saya dulu ke restoran ini bersama keluarga , saya mencicipi rendang yang enak sekali . karena saya membawa si kecil , di sana ada menu nasi kuning dan potatoes menu si kecil yang lezat . ada banyak sekali hidangan tradisional , yang cocok di lidah saya . ada banyak camilan , buah-buahan dan makanan ringan lainnya .",positive
1614,spagheti yang enak dan suka-suka yang enak banget . sangat cocok di makan di tempat yang dingin . tempat yang indah di malam hari dengan pemandangan lampu-lampu kota bandung .,positive
1615,"resto dengan sajian ala anak kos dengan harga sesuai kocek anak kost pula , rasa cukup enak , interior yang nyaman dan artistik , cukup untuk hang out dengan teman maupun keluarga .",positive
1616,kepala kakap nya mantap banget empuk dengan paduan bumbu yv meresap dengan pas . pelayanan nya serba cepat dan ramah khas rumah makan padang . lokasi strategis dan tempat parkir yang memadai .,positive
1617,"generasi muda antikorupsi , menimba ilmu pada prof . , mantap",positive
1618,"tanggal 24 malam saya ke sini . alamat nya jalan kebonjati tidak 117 , telepon : 022 6011539 . s aya membeli bubur ikan rp 21.000 , bubur nya rasanya enak , porsi nya juga banyak , 1 porsi nya terdiri bubur , ikan , cakue , daun bawang , daun tumbila . ubur-ubur nya harga 1 porsi rp 22.000 porsi nya lumayan banyak , rasanya lumayan enak , sayang tidak ditabur biji wijen . terkian goreng nya rasanya enak banget dan aroma wangi nya enak banget harus dicoba , harga nya rp 30.000 terdiri dari 10 potong . tahu kecap nya lumayan enak , harga nya rp 13.000 .",positive
1619,teh terbaik swike in town . walaupun restoran nya kecil tapi rapi dan bersih . my favorit adalah swike kuah tauco nya . enak . swike goreng mentega nya pun yummy ! di goreng kering tapi tetap juicy . rasanya tidak pernah berubah dari zaman saya masih sd sampai sekarang saya sudah punya anak . kalau setiap ke bandung pasti wajib mampir ke sini melepas kangen .,positive
1620,"bandung memang surga nya kuliner , jika anda bekeliling hampir disetiap sudut kota akan anda temui beragam kuliner mulai dari harga yang sangat murah sampai harga yang menguras kocek . the valley yang terletak di dago pakar bisa jadi referensi jika anda berkunjung ke kota kembang ini , pemandangan dan suasana restoran yang asik bisa membuat rileks untuk anda yang bosan dengan tempat makan yang biasa-biasa saja .",positive
1621,"makanan dengan porsi yang cukup banyak saat dingin itu memuaskan , ditambah kopi yang enak serta teh jahe yang menghangatkan badan . sop buntut nya enak , rekomendasi !",positive
1622,"satu lagi kuliner di kawasan jalan riau , bandung , yang layak kamu coba : masbash monster ice . lokasi nya ada di jalan . mataram 2 , dari jalan . riau / jalan . r . e . martadinata masuk ke jalan . lombok . yang bikin masbash ini unik adalah komposisi es krim nya yang murni dari sayuran , tanpa pengawet dan pengemulsi juga .",positive
1623,sudah kenal resto ini sejak tahun 1993 . rasa masih enak sama seperti dulu . mandarin jadi salah satu icon yang tidak terpisahkan dari lembang,positive
1624,"masuk akal kok . cuma nanti karena say sebagai penyandang dana nya , prabowo yang kemungkinan bakal jadi cawapres .",positive
1625,"enak dan murah suasana menyenangkan , makanan di sini membuat kita bernostalgia seperti kue apa , mie kocok , dan lain-lain",positive
1626,"gizi termasuk restoran dan kafe yang punya gaya tersendiri , tempat ini menjadi ajang panggung bagi pemusik kafe , tempat ini tidak terlalu ramai , suasana nya juga tenang . waktu tahun 80 an . tiap malam ada live musik . masakan nya juga enak ,",positive
